###########################################################################################################################################################

        learning rate vit: 0.0001, learning rate mlp: 0.0001, lr_sched: True, mlp_hidden_sizes: [1024, 512, 256], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 16, norm: True, train_seqeunces: [0], val_sequences: [0], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False,
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.01, ALG_COEFF: 0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None 

algebraic_truth: 0.024857250570553786		 val_algebraic_truth: 0.02541717540386111
             SED dist: 3.8287114372030335		 Val SED dist: 5.214443472928779

Epoch 116/1500: Training Loss: 0.04565876966331437		 Val Loss: 0.04835952714432117
             Training MAE: 0.03385281190276146		 Val MAE: 0.03797585889697075
             Algebraic dist: 14.135696500365498		 Val Algebraic dist: 15.065500658611919
             Algebraic sqr dist: 456.0522660818713	  Val Algebraic sqr dist: 473.43563771802326
             RE1 dist: 228.02613304093566		 Val RE1 dist: 236.71781885901163
             SED dist: 4.196489300644188		 Val SED dist: 4.377751904864644

Epoch 117/1500: Training Loss: 0.04149597290663691		 Val Loss: 0.05489305008289426
             Training MAE: 0.03321683406829834		 Val MAE: 0.035853203386068344
             Algebraic dist: 13.152322334155702		 Val Algebraic dist: 16.242071107376454
             Algebraic sqr dist: 388.663879751462	  Val Algebraic sqr dist: 639.6459847383721
             RE1 dist: 194.33196271929825		 Val RE1 dist: 319.82299236918607
             SED dist: 3.7881569667169224		 Val SED dist: 5.077972057253816

Epoch 118/1500: Training Loss: 0.04312384198283591		 Val Loss: 0.05051985452341479
             Training MAE: 0.03285481408238411		 Val MAE: 0.02877688780426979
             Algebraic dist: 13.569103218658626		 Val Algebraic dist: 15.225250953851743
             Algebraic sqr dist: 423.0806377923977	  Val Algebraic sqr dist: 529.0287972383721
             RE1 dist: 211.54031889619884		 Val RE1 dist: 264.51439861918607
             SED dist: 3.952841953924525		 Val SED dist: 4.763752072356468

Epoch 119/1500: Training Loss: 0.04125633574368661		 Val Loss: 0.0499445449474246
             Training MAE: 0.03298724815249443		 Val MAE: 0.03478333353996277
             Algebraic dist: 13.10741330866228		 Val Algebraic dist: 15.250692678052326
             Algebraic sqr dist: 382.870728252924	  Val Algebraic sqr dist: 516.700808502907
             RE1 dist: 191.43535270467837		 Val RE1 dist: 258.3504042514535
             SED dist: 3.7630361813550803		 Val SED dist: 4.6169855871865915

Epoch 120/1500: Training Loss: 0.04246558641132556		 Val Loss: 0.04732696954594102
             Training MAE: 0.03327487036585808		 Val MAE: 0.033271364867687225
             Algebraic dist: 13.117531581231725		 Val Algebraic dist: 14.6331787109375
             Algebraic sqr dist: 387.12586805555554	  Val Algebraic sqr dist: 479.99436773255815
             RE1 dist: 193.56293402777777		 Val RE1 dist: 239.99718386627907
             SED dist: 3.8832804361979165		 Val SED dist: 4.399245860964753

Epoch 121/1500: Training Loss: 0.03899068720856605		 Val Loss: 0.04751273643138797
             Training MAE: 0.033019110560417175		 Val MAE: 0.03384242206811905
             Algebraic dist: 12.729813425164474		 Val Algebraic dist: 14.764265193495639
             Algebraic sqr dist: 358.89967105263156	  Val Algebraic sqr dist: 476.27934229651163
             RE1 dist: 179.4498469480994		 Val RE1 dist: 238.13969385901163
             SED dist: 3.539745665433114		 Val SED dist: 4.3786401083303055

Epoch 122/1500: Training Loss: 0.04225816782454998		 Val Loss: 0.0554480885350427
             Training MAE: 0.03325408324599266		 Val MAE: 0.0302626583725214
             Algebraic dist: 13.188279536732455		 Val Algebraic dist: 15.982729889625727
             Algebraic sqr dist: 388.32122624269005	  Val Algebraic sqr dist: 469.9812409156977
             RE1 dist: 194.16061312134502		 Val RE1 dist: 234.99062045784885
             SED dist: 3.8559698807565788		 Val SED dist: 5.233430019644803

Epoch 123/1500: Training Loss: 0.04136550635622259		 Val Loss: 0.04728649383367494
             Training MAE: 0.032893504947423935		 Val MAE: 0.032003846019506454
             Algebraic dist: 12.923466911092836		 Val Algebraic dist: 14.6309998978016
             Algebraic sqr dist: 377.71831597222223	  Val Algebraic sqr dist: 484.7211573401163
             RE1 dist: 188.85916940789474		 Val RE1 dist: 242.36057867005815
             SED dist: 3.7793339957967835		 Val SED dist: 4.394369081009266

Epoch 124/1500: Training Loss: 0.03986851095456129		 Val Loss: 0.04738188344378804
             Training MAE: 0.03258570656180382		 Val MAE: 0.031674135476350784
             Algebraic dist: 12.602686117964181		 Val Algebraic dist: 14.4253114212391
             Algebraic sqr dist: 350.49714455409355	  Val Algebraic sqr dist: 464.1418059593023
             RE1 dist: 175.2485836988304		 Val RE1 dist: 232.07090297965115
             SED dist: 3.636348969755117		 Val SED dist: 4.427506202875182

Epoch 125/1500: Training Loss: 0.04153285389058074		 Val Loss: 0.049804216207459916
             Training MAE: 0.0332791842520237		 Val MAE: 0.03136049956083298
             Algebraic dist: 12.920355902777779		 Val Algebraic dist: 14.646050031795058
             Algebraic sqr dist: 381.17706048976606	  Val Algebraic sqr dist: 502.33439316860466
             RE1 dist: 190.58855308845028		 Val RE1 dist: 251.16719658430233
             SED dist: 3.789933411001462		 Val SED dist: 4.647925088571948

Epoch 126/1500: Training Loss: 0.040381699277643575		 Val Loss: 0.06913930870765864
             Training MAE: 0.032702572643756866		 Val MAE: 0.03263934701681137
             Algebraic dist: 12.684791609557749		 Val Algebraic dist: 18.338234125181685
             Algebraic sqr dist: 355.55274579678365	  Val Algebraic sqr dist: 840.5100835755813
             RE1 dist: 177.77637289839183		 Val RE1 dist: 420.2550417877907
             SED dist: 3.6854886952896564		 Val SED dist: 6.559336107830669

Epoch 127/1500: Training Loss: 0.04074079669707003		 Val Loss: 0.056536802025728444
             Training MAE: 0.03240489214658737		 Val MAE: 0.031189799308776855
             Algebraic dist: 12.644187168768275		 Val Algebraic dist: 15.823418195857558
             Algebraic sqr dist: 360.7401087353801	  Val Algebraic sqr dist: 448.55623183139534
             RE1 dist: 180.37005436769005		 Val RE1 dist: 224.27813862645348
             SED dist: 3.724241736339547		 Val SED dist: 5.3336742312409156

Epoch 128/1500: Training Loss: 0.039749290510924934		 Val Loss: 0.05373582729073458
             Training MAE: 0.03215467929840088		 Val MAE: 0.032210417091846466
             Algebraic dist: 12.313862047697368		 Val Algebraic dist: 15.76127305141715
             Algebraic sqr dist: 338.386536001462	  Val Algebraic sqr dist: 448.3255813953488
             RE1 dist: 169.193268000731		 Val RE1 dist: 224.1627906976744
             SED dist: 3.6293916758040936		 Val SED dist: 5.035804216251817

Epoch 129/1500: Training Loss: 0.03974889732940852		 Val Loss: 0.05332927371180335
             Training MAE: 0.03224189206957817		 Val MAE: 0.03220332786440849
             Algebraic dist: 12.199985437225877		 Val Algebraic dist: 15.061418400254361
             Algebraic sqr dist: 342.1009000365497	  Val Algebraic sqr dist: 560.625363372093
             RE1 dist: 171.0504728618421		 Val RE1 dist: 280.3126816860465
             SED dist: 3.632325289542215		 Val SED dist: 4.993272648301235

Epoch 130/1500: Training Loss: 0.040471676497431525		 Val Loss: 0.05177388634792594
             Training MAE: 0.03251595422625542		 Val MAE: 0.032922081649303436
             Algebraic dist: 12.28087736430921		 Val Algebraic dist: 14.795445641805959
             Algebraic sqr dist: 337.27572185672517	  Val Algebraic sqr dist: 510.18677325581393
             RE1 dist: 168.63786092836258		 Val RE1 dist: 255.09340933866278
             SED dist: 3.6974726448282165		 Val SED dist: 4.816294470498728

Epoch 131/1500: Training Loss: 0.039812525810554014		 Val Loss: 0.050371308659398276
             Training MAE: 0.03198181092739105		 Val MAE: 0.030238565057516098
             Algebraic dist: 12.196660270467836		 Val Algebraic dist: 14.593965752180232
             Algebraic sqr dist: 331.5439967105263	  Val Algebraic sqr dist: 508.4285065406977
             RE1 dist: 165.77199835526315		 Val RE1 dist: 254.21425327034885
             SED dist: 3.6415847867552995		 Val SED dist: 4.734879959461301

Epoch 132/1500: Training Loss: 0.039636910310265616		 Val Loss: 0.048189839651418286
             Training MAE: 0.03206205740571022		 Val MAE: 0.035782985389232635
             Algebraic dist: 12.204586988304094		 Val Algebraic dist: 14.12384884856468
             Algebraic sqr dist: 328.25114217836256	  Val Algebraic sqr dist: 438.5247547238372
             RE1 dist: 164.12557108918128		 Val RE1 dist: 219.2623773619186
             SED dist: 3.6199861939190425		 Val SED dist: 4.411491571470749

Epoch 133/1500: Training Loss: 0.039787629891557305		 Val Loss: 0.04940518667531568
             Training MAE: 0.0320584736764431		 Val MAE: 0.030576171353459358
             Algebraic dist: 12.045213130482455		 Val Algebraic dist: 14.223570357921512
             Algebraic sqr dist: 328.2717013888889	  Val Algebraic sqr dist: 425.94912790697674
             RE1 dist: 164.13585069444446		 Val RE1 dist: 212.97456395348837
             SED dist: 3.6406282123766447		 Val SED dist: 4.628885668377544

Epoch 134/1500: Training Loss: 0.041919242568880494		 Val Loss: 0.07142613654912905
             Training MAE: 0.03225492313504219		 Val MAE: 0.038404203951358795
             Algebraic dist: 12.39864166438231		 Val Algebraic dist: 18.011541322220204
             Algebraic sqr dist: 350.4966648391813	  Val Algebraic sqr dist: 775.7408248546511
             RE1 dist: 175.24833241959064		 Val RE1 dist: 387.87041242732556
             SED dist: 3.847721925255848		 Val SED dist: 6.683557554732921

Epoch 135/1500: Training Loss: 0.041132224233526936		 Val Loss: 0.05338022875231366
             Training MAE: 0.03237825259566307		 Val MAE: 0.03014935366809368
             Algebraic dist: 12.275873195358187		 Val Algebraic dist: 15.183985510537791
             Algebraic sqr dist: 334.53837719298247	  Val Algebraic sqr dist: 421.0385628633721
             RE1 dist: 167.26918859649123		 Val RE1 dist: 210.51928143168604
             SED dist: 3.7669916877969665		 Val SED dist: 5.036627836005632

Epoch 136/1500: Training Loss: 0.041337838646961236		 Val Loss: 0.04865172851917356
             Training MAE: 0.03225747495889664		 Val MAE: 0.03242930769920349
             Algebraic dist: 12.496409276772662		 Val Algebraic dist: 14.033293968023257
             Algebraic sqr dist: 347.44316520467834	  Val Algebraic sqr dist: 435.9402707122093
             RE1 dist: 173.72158260233917		 Val RE1 dist: 217.97013535610466
             SED dist: 3.7903685095714548		 Val SED dist: 4.529605599336846

Epoch 137/1500: Training Loss: 0.04318976820560924		 Val Loss: 0.04930608217106309
             Training MAE: 0.032554131001234055		 Val MAE: 0.032996345311403275
             Algebraic dist: 12.449330112390351		 Val Algebraic dist: 14.009036041969477
             Algebraic sqr dist: 355.4091739766082	  Val Algebraic sqr dist: 455.25981104651163
             RE1 dist: 177.70459841008773		 Val RE1 dist: 227.62990552325581
             SED dist: 3.9728290044773393		 Val SED dist: 4.561923004860102

Epoch 138/1500: Training Loss: 0.04023001207942851		 Val Loss: 0.05282657091007676
             Training MAE: 0.03205887973308563		 Val MAE: 0.030926134437322617
             Algebraic dist: 12.064086200201023		 Val Algebraic dist: 14.884938794513081
             Algebraic sqr dist: 331.64473684210526	  Val Algebraic sqr dist: 533.9467659883721
             RE1 dist: 165.82237984283626		 Val RE1 dist: 266.97338299418607
             SED dist: 3.677595885873538		 Val SED dist: 4.9912975222565406

Epoch 139/1500: Training Loss: 0.039476709756237724		 Val Loss: 0.04928155832512434
             Training MAE: 0.03204722702503204		 Val MAE: 0.03257244452834129
             Algebraic dist: 11.829953199241594		 Val Algebraic dist: 14.062524130178053
             Algebraic sqr dist: 316.55937043128654	  Val Algebraic sqr dist: 410.0088117732558
             RE1 dist: 158.2796966374269		 Val RE1 dist: 205.0044058866279
             SED dist: 3.607038531387061		 Val SED dist: 4.614285846089208

Epoch 140/1500: Training Loss: 0.0399270726923357		 Val Loss: 0.05184522340464037
             Training MAE: 0.03192952647805214		 Val MAE: 0.03114432282745838
             Algebraic dist: 11.807824921189694		 Val Algebraic dist: 14.431590945221657
             Algebraic sqr dist: 323.80781706871346	  Val Algebraic sqr dist: 494.2268350290698
             RE1 dist: 161.90391995614036		 Val RE1 dist: 247.1134402252907
             SED dist: 3.658191346285636		 Val SED dist: 4.877962689067042

Epoch 141/1500: Training Loss: 0.04031100747180961		 Val Loss: 0.055344930914945384
             Training MAE: 0.03145194798707962		 Val MAE: 0.0317612960934639
             Algebraic dist: 11.983498378106725		 Val Algebraic dist: 15.076958234920058
             Algebraic sqr dist: 320.33022660818716	  Val Algebraic sqr dist: 542.2514080668604
             RE1 dist: 160.16513614766083		 Val RE1 dist: 271.12572674418607
             SED dist: 3.700035764459978		 Val SED dist: 5.20863555198492

Epoch 142/1500: Training Loss: 0.03933697694923446		 Val Loss: 0.046981440034023554
             Training MAE: 0.033033017069101334		 Val MAE: 0.030434198677539825
             Algebraic dist: 11.645468550118787		 Val Algebraic dist: 13.500718227652616
             Algebraic sqr dist: 307.95808205409355	  Val Algebraic sqr dist: 413.22978742732556
             RE1 dist: 153.97904102704678		 Val RE1 dist: 206.6149164244186
             SED dist: 3.5817581979851973		 Val SED dist: 4.395596171534339

Epoch 143/1500: Training Loss: 0.038362363625688164		 Val Loss: 0.05913499344226926
             Training MAE: 0.03299188241362572		 Val MAE: 0.03160464018583298
             Algebraic dist: 11.558450263843202		 Val Algebraic dist: 15.235189748364826
             Algebraic sqr dist: 300.3922697368421	  Val Algebraic sqr dist: 577.3680505087209
             RE1 dist: 150.19613486842104		 Val RE1 dist: 288.68402525436045
             SED dist: 3.489882441292032		 Val SED dist: 5.617258825967478

Epoch 144/1500: Training Loss: 0.040169657322398404		 Val Loss: 0.047527917595796804
             Training MAE: 0.031827185302972794		 Val MAE: 0.029851576313376427
             Algebraic dist: 11.783388728983919		 Val Algebraic dist: 13.498905625454215
             Algebraic sqr dist: 309.456483004386	  Val Algebraic sqr dist: 415.58044149709303
             RE1 dist: 154.7282529239766		 Val RE1 dist: 207.79022074854652
             SED dist: 3.6845024956597223		 Val SED dist: 4.463824249977289

Epoch 145/1500: Training Loss: 0.03873897574798406		 Val Loss: 0.046311347983604256
             Training MAE: 0.03169162571430206		 Val MAE: 0.03019975870847702
             Algebraic dist: 11.428972924661915		 Val Algebraic dist: 13.2682920943859
             Algebraic sqr dist: 297.15401133040933	  Val Algebraic sqr dist: 372.5657476380814
             RE1 dist: 148.57700566520467		 Val RE1 dist: 186.2828738190407
             SED dist: 3.5415717230902777		 Val SED dist: 4.32483726324037

Epoch 146/1500: Training Loss: 0.040269084841187235		 Val Loss: 0.05337440690328909
             Training MAE: 0.03162350505590439		 Val MAE: 0.03164844959974289
             Algebraic dist: 11.609926101059942		 Val Algebraic dist: 14.72405154206032
             Algebraic sqr dist: 303.06039839181284	  Val Algebraic sqr dist: 392.73083212209303
             RE1 dist: 151.53019919590642		 Val RE1 dist: 196.36541606104652
             SED dist: 3.6977649711028873		 Val SED dist: 5.006289814793786

Epoch 147/1500: Training Loss: 0.04113416225589507		 Val Loss: 0.05357763379119163
             Training MAE: 0.031271856278181076		 Val MAE: 0.0347367562353611
             Algebraic dist: 11.82012975146199		 Val Algebraic dist: 14.625011355377907
             Algebraic sqr dist: 319.21943530701753	  Val Algebraic sqr dist: 393.9451762354651
             RE1 dist: 159.60971765350877		 Val RE1 dist: 196.97258811773256
             SED dist: 3.7902839169864766		 Val SED dist: 4.983770680982013

Epoch 148/1500: Training Loss: 0.038176321843911336		 Val Loss: 0.05017512898112452
             Training MAE: 0.03179702162742615		 Val MAE: 0.031186988577246666
             Algebraic dist: 11.41295744243421		 Val Algebraic dist: 13.802663403888081
             Algebraic sqr dist: 291.2139071637427	  Val Algebraic sqr dist: 383.48233103197674
             RE1 dist: 145.60696500365498		 Val RE1 dist: 191.74116551598837
             SED dist: 3.4840202108461256		 Val SED dist: 4.697765261627907

Epoch 149/1500: Training Loss: 0.04093336083038508		 Val Loss: 0.047635156054829444
             Training MAE: 0.03172395005822182		 Val MAE: 0.03191279619932175
             Algebraic dist: 11.94636901498538		 Val Algebraic dist: 13.427544172420058
             Algebraic sqr dist: 313.0879248903509	  Val Algebraic sqr dist: 398.0234375
             RE1 dist: 156.54396244517545		 Val RE1 dist: 199.01174146075581
             SED dist: 3.763847841853984		 Val SED dist: 4.428166234216024

Epoch 150/1500: Training Loss: 0.039265551762274135		 Val Loss: 0.05131033409473508
             Training MAE: 0.03172057494521141		 Val MAE: 0.02883371151983738
             Algebraic dist: 11.531770405016447		 Val Algebraic dist: 13.66458484738372
             Algebraic sqr dist: 297.04507035818716	  Val Algebraic sqr dist: 416.80150799418607
             RE1 dist: 148.52253517909358		 Val RE1 dist: 208.40075399709303
             SED dist: 3.590406272843567		 Val SED dist: 4.858671676280887

Epoch 151/1500: Training Loss: 0.0382164542437994		 Val Loss: 0.047530373861623364
             Training MAE: 0.03108181431889534		 Val MAE: 0.03178362920880318
             Algebraic dist: 11.212871350740132		 Val Algebraic dist: 13.416716819585757
             Algebraic sqr dist: 285.14003106725147	  Val Algebraic sqr dist: 354.52352834302326
             RE1 dist: 142.57001553362574		 Val RE1 dist: 177.26176417151163
             SED dist: 3.4966505619517543		 Val SED dist: 4.427424586096476

Epoch 152/1500: Training Loss: 0.03875420386331123		 Val Loss: 0.049042701721191406
             Training MAE: 0.03162344917654991		 Val MAE: 0.030494796112179756
             Algebraic dist: 11.379437362938596		 Val Algebraic dist: 13.404586437136627
             Algebraic sqr dist: 291.9755345394737	  Val Algebraic sqr dist: 420.70771257267444
             RE1 dist: 145.98776726973685		 Val RE1 dist: 210.35387899709303
             SED dist: 3.5413361488029973		 Val SED dist: 4.610681933025981

Epoch 153/1500: Training Loss: 0.03947907442237899		 Val Loss: 0.05181591455326524
             Training MAE: 0.03153976425528526		 Val MAE: 0.029726708307862282
             Algebraic dist: 11.325054681789108		 Val Algebraic dist: 14.035028501998546
             Algebraic sqr dist: 290.4150904605263	  Val Algebraic sqr dist: 363.1349700218023
             RE1 dist: 145.20754523026315		 Val RE1 dist: 181.56748501090115
             SED dist: 3.6163872612847223		 Val SED dist: 4.892304176507994

Epoch 154/1500: Training Loss: 0.03872369465075041		 Val Loss: 0.049705621808074245
             Training MAE: 0.031596820801496506		 Val MAE: 0.02820517309010029
             Algebraic dist: 11.168200041118421		 Val Algebraic dist: 13.523842035337935
             Algebraic sqr dist: 284.44816794590645	  Val Algebraic sqr dist: 362.50951580668607
             RE1 dist: 142.22408397295322		 Val RE1 dist: 181.25476925872093
             SED dist: 3.5376947414108186		 Val SED dist: 4.701527795126272

Epoch 155/1500: Training Loss: 0.0375898093508001		 Val Loss: 0.047392346138177915
             Training MAE: 0.031015627086162567		 Val MAE: 0.031653739511966705
             Algebraic dist: 11.06967288011696		 Val Algebraic dist: 13.121749523074127
             Algebraic sqr dist: 273.7372989766082	  Val Algebraic sqr dist: 402.4233739098837
             RE1 dist: 136.8686494883041		 Val RE1 dist: 201.21168695494185
             SED dist: 3.436590540478801		 Val SED dist: 4.4475250244140625

Epoch 156/1500: Training Loss: 0.0387034193117019		 Val Loss: 0.04509514431620753
             Training MAE: 0.0315776951611042		 Val MAE: 0.031463030725717545
             Algebraic dist: 11.252450686449196		 Val Algebraic dist: 12.686161484829215
             Algebraic sqr dist: 279.933776498538	  Val Algebraic sqr dist: 361.36682412790697
             RE1 dist: 139.966888249269		 Val RE1 dist: 180.6834234193314
             SED dist: 3.5426771375868054		 Val SED dist: 4.178249980128089

Epoch 157/1500: Training Loss: 0.03694974609285767		 Val Loss: 0.04705161826555119
             Training MAE: 0.031049855053424835		 Val MAE: 0.02600114978849888
             Algebraic dist: 10.804716054459064		 Val Algebraic dist: 12.893557526344477
             Algebraic sqr dist: 263.851197002924	  Val Algebraic sqr dist: 347.7067132994186
             RE1 dist: 131.925598501462		 Val RE1 dist: 173.8533566497093
             SED dist: 3.3722712645056654		 Val SED dist: 4.4697620480559594

Epoch 158/1500: Training Loss: 0.040642038423415516		 Val Loss: 0.05108825550522915
             Training MAE: 0.03131822869181633		 Val MAE: 0.029209287837147713
             Algebraic dist: 11.240006653188962		 Val Algebraic dist: 13.239795773528343
             Algebraic sqr dist: 289.84989491959067	  Val Algebraic sqr dist: 380.6355377906977
             RE1 dist: 144.92494745979533		 Val RE1 dist: 190.31776889534885
             SED dist: 3.739498383817617		 Val SED dist: 4.830349234647529

Epoch 159/1500: Training Loss: 0.038108859145850466		 Val Loss: 0.04662111748096555
             Training MAE: 0.031087292358279228		 Val MAE: 0.033246416598558426
             Algebraic dist: 11.035756607501828		 Val Algebraic dist: 12.780886627906977
             Algebraic sqr dist: 268.53819444444446	  Val Algebraic sqr dist: 354.61936773255815
             RE1 dist: 134.26909722222223		 Val RE1 dist: 177.30968386627907
             SED dist: 3.4869384765625		 Val SED dist: 4.313959166061046

Epoch 160/1500: Training Loss: 0.04090661054466203		 Val Loss: 0.04869328543197277
             Training MAE: 0.03138931840658188		 Val MAE: 0.0338544063270092
             Algebraic dist: 11.589876587627923		 Val Algebraic dist: 13.225148755450581
             Algebraic sqr dist: 295.9036915204678	  Val Algebraic sqr dist: 350.3196538880814
             RE1 dist: 147.9518457602339		 Val RE1 dist: 175.1598269440407
             SED dist: 3.7650339226973686		 Val SED dist: 4.500029453011447

Epoch 161/1500: Training Loss: 0.038931866138302094		 Val Loss: 0.04904403242953988
             Training MAE: 0.03115967847406864		 Val MAE: 0.029210828244686127
             Algebraic dist: 11.115325749269006		 Val Algebraic dist: 13.111708530159884
             Algebraic sqr dist: 276.6613212719298	  Val Algebraic sqr dist: 353.62822492732556
             RE1 dist: 138.3306606359649		 Val RE1 dist: 176.8141238190407
             SED dist: 3.5708321911549707		 Val SED dist: 4.626571300417878

Epoch 162/1500: Training Loss: 0.03711758998402378		 Val Loss: 0.04722949515941531
             Training MAE: 0.031405169516801834		 Val MAE: 0.030508657917380333
             Algebraic dist: 10.772686517726608		 Val Algebraic dist: 12.78487804324128
             Algebraic sqr dist: 262.902891995614	  Val Algebraic sqr dist: 365.27868368459303
             RE1 dist: 131.451445997807		 Val RE1 dist: 182.63934184229652
             SED dist: 3.379816780313414		 Val SED dist: 4.413151230922965

Epoch 163/1500: Training Loss: 0.03903670060007196		 Val Loss: 0.05171617241792901
             Training MAE: 0.03148457035422325		 Val MAE: 0.02980264276266098
             Algebraic dist: 10.97505553842288		 Val Algebraic dist: 13.346283668695493
             Algebraic sqr dist: 271.1469755116959	  Val Algebraic sqr dist: 421.75445130813955
             RE1 dist: 135.57351059941521		 Val RE1 dist: 210.87722565406978
             SED dist: 3.5684967933342473		 Val SED dist: 4.892164718273074

Epoch 164/1500: Training Loss: 0.037810297737344664		 Val Loss: 0.05272944583449253
             Training MAE: 0.030792852863669395		 Val MAE: 0.03136516362428665
             Algebraic dist: 10.820545932702851		 Val Algebraic dist: 13.7436707962391
             Algebraic sqr dist: 269.01249543128654	  Val Algebraic sqr dist: 351.3526071947674
             RE1 dist: 134.50624771564327		 Val RE1 dist: 175.6763035973837
             SED dist: 3.4652995505528144		 Val SED dist: 4.959864061932231

Epoch 165/1500: Training Loss: 0.03793116898564567		 Val Loss: 0.050668511279793674
             Training MAE: 0.031197624281048775		 Val MAE: 0.02883516438305378
             Algebraic dist: 10.933817188642179		 Val Algebraic dist: 13.149764659792877
             Algebraic sqr dist: 263.6208653143275	  Val Algebraic sqr dist: 402.48805414244185
             RE1 dist: 131.81043265716374		 Val RE1 dist: 201.24402707122093
             SED dist: 3.472664459406981		 Val SED dist: 4.801264918127726

Epoch 166/1500: Training Loss: 0.03994829612865783		 Val Loss: 0.06420026269069938
             Training MAE: 0.03101392090320587		 Val MAE: 0.030761072412133217
             Algebraic dist: 11.20504029034174		 Val Algebraic dist: 15.528361475744912
             Algebraic sqr dist: 286.41808296783626	  Val Algebraic sqr dist: 610.755859375
             RE1 dist: 143.20904148391813		 Val RE1 dist: 305.3779296875
             SED dist: 3.675188031112939		 Val SED dist: 6.122430845748546

Epoch 167/1500: Training Loss: 0.03711785768207751		 Val Loss: 0.05005467769711516
             Training MAE: 0.030856627970933914		 Val MAE: 0.025868862867355347
             Algebraic dist: 10.673232764528509		 Val Algebraic dist: 13.253768566042877
             Algebraic sqr dist: 252.99744152046785	  Val Algebraic sqr dist: 413.50458757267444
             RE1 dist: 126.49872076023392		 Val RE1 dist: 206.75229378633722
             SED dist: 3.391469855057566		 Val SED dist: 4.7770435421965844

Epoch 168/1500: Training Loss: 0.037724812825520836		 Val Loss: 0.04737276809160099
             Training MAE: 0.030746424570679665		 Val MAE: 0.030349642038345337
             Algebraic dist: 10.837668614080775		 Val Algebraic dist: 12.78134510128997
             Algebraic sqr dist: 262.5683251096491	  Val Algebraic sqr dist: 333.9017078488372
             RE1 dist: 131.28416255482455		 Val RE1 dist: 166.9508425690407
             SED dist: 3.4556831226014255		 Val SED dist: 4.438972295716751

Epoch 169/1500: Training Loss: 0.038571399554871676		 Val Loss: 0.04582681766776151
             Training MAE: 0.030956069007515907		 Val MAE: 0.030512940138578415
             Algebraic dist: 10.872979772021198		 Val Algebraic dist: 12.452524584393169
             Algebraic sqr dist: 266.7623355263158	  Val Algebraic sqr dist: 320.49682049418607
             RE1 dist: 133.3811677631579		 Val RE1 dist: 160.24841024709303
             SED dist: 3.537309970074927		 Val SED dist: 4.286761261696039

Epoch 170/1500: Training Loss: 0.0377822368465669		 Val Loss: 0.0482396358667418
             Training MAE: 0.030859550461173058		 Val MAE: 0.0326303094625473
             Algebraic dist: 10.594136199058845		 Val Algebraic dist: 12.76596424191497
             Algebraic sqr dist: 253.0077668128655	  Val Algebraic sqr dist: 374.9351607921512
             RE1 dist: 126.50388340643275		 Val RE1 dist: 187.4675803960756
             SED dist: 3.458684910110563		 Val SED dist: 4.504343077193859

Epoch 171/1500: Training Loss: 0.0378904426307009		 Val Loss: 0.057807611864666604
             Training MAE: 0.031170625239610672		 Val MAE: 0.027758963406085968
             Algebraic dist: 10.621351453993055		 Val Algebraic dist: 14.343305720839389
             Algebraic sqr dist: 254.554870248538	  Val Algebraic sqr dist: 367.52039425872096
             RE1 dist: 127.277435124269		 Val RE1 dist: 183.76019712936048
             SED dist: 3.4623969897889255		 Val SED dist: 5.52936678154524

Epoch 172/1500: Training Loss: 0.04017704411556846		 Val Loss: 0.04984695966853652
             Training MAE: 0.03068978525698185		 Val MAE: 0.030096372589468956
             Algebraic dist: 11.136219046966374		 Val Algebraic dist: 12.871987986010174
             Algebraic sqr dist: 281.38144188596493	  Val Algebraic sqr dist: 386.8605105377907
             RE1 dist: 140.6907323647661		 Val RE1 dist: 193.43025526889534
             SED dist: 3.703860991182383		 Val SED dist: 4.683969542037609

Epoch 173/1500: Training Loss: 0.03870930309184113		 Val Loss: 0.04715466499328613
             Training MAE: 0.03050030767917633		 Val MAE: 0.03535713255405426
             Algebraic dist: 10.89767795138889		 Val Algebraic dist: 12.62369129269622
             Algebraic sqr dist: 263.9729760599415	  Val Algebraic sqr dist: 315.6865234375
             RE1 dist: 131.98648802997076		 Val RE1 dist: 157.8432503633721
             SED dist: 3.558585540593019		 Val SED dist: 4.302248577738917

Epoch 174/1500: Training Loss: 0.03690601650037264		 Val Loss: 0.04781472405721975
             Training MAE: 0.030823754146695137		 Val MAE: 0.030042095109820366
             Algebraic dist: 10.538000274122806		 Val Algebraic dist: 12.860103163608285
             Algebraic sqr dist: 245.24253015350877	  Val Algebraic sqr dist: 330.1635855741279
             RE1 dist: 122.62127649853801		 Val RE1 dist: 165.08179278706396
             SED dist: 3.3668630499588814		 Val SED dist: 4.486324931299964

Epoch 175/1500: Training Loss: 0.038474272566232065		 Val Loss: 0.048639724420946696
             Training MAE: 0.03070017881691456		 Val MAE: 0.028628943488001823
             Algebraic dist: 10.691513329221491		 Val Algebraic dist: 12.777857580850291
             Algebraic sqr dist: 256.8855080409357	  Val Algebraic sqr dist: 366.2783884447674
